Wavelength / nm	0°	30°	60°	90°	120°	150°	180°	210°	240°	270°	300°	330°
223.54	-1.0635396505935196e-05	8.193114418303035e-05	0.00015254430095319523	0.00018228333547298112	0.00016317969745913033	0.00010035219128995078	1.0635396505935287e-05	-8.193114418303046e-05	-0.00015254430095319507	-0.00018228333547298104	-0.0001631796974591303	-0.00010035219128995053
224.14	0.0006140821922473236	0.00043819717916528485	0.00014489758580031196	-0.00018722719866507358	-0.0004691846064470115	-0.0006254243778303585	-0.0006140821922473235	-0.00043819717916528475	-0.00014489758580031196	0.0001872271986650735	0.00046918460644701157	0.0006254243778303585
224.74	-0.0002780113705564328	-0.0003064449860252367	-0.0002527669149640116	-0.00013136015316487346	2.524445559242115e-05	0.00017508483286036316	0.00027801137055643275	0.0003064449860252367	0.0002527669149640115	0.00013136015316487351	-2.524445559242117e-05	-0.00017508483286036327
225.34	0.00032528141088488766	0.00012409353797384175	-0.00011034509822321561	-0.0003152168544626294	-0.00043562650910810305	-0.0004393103924364712	-0.0003252814108848875	-0.0001240935379738418	0.00011034509822321565	0.0003152168544626293	0.0004356265091081031	0.0004393103924364713
225.94	-0.00036464772153713284	-0.00017731634919935133	5.752679571123136e-05	0.0002769556821678394	0.00042217451724836414	0.0004542720313671908	0.00036464772153713273	0.00017731634919935135	-5.752679571123138e-05	-0.0002769556821678393	-0.00042217451724836414	-0.0004542720313671906
226.54	-6.0422273932255614e-05	-5.7176396893129266e-05	-3.8610150480367565e-05	-9.698345426747198e-06	2.1812123451887995e-05	4.747805146638193e-05	6.0422273932255594e-05	5.71763968931292e-05	3.861015048036755e-05	9.69834542674727e-06	-2.1812123451887866e-05	-4.747805146638205e-05
227.14	-0.00029513290098597976	-0.0002548864022514919	-0.00014634329787204252	1.4123749899277427e-06	0.00014878960311393718	0.00025629877724141974	0.0002951329009859798	0.000254886402251492	0.0001463432978720424	-1.41237498992781e-06	-0.0001487896031139372	-0.00025629877724141974
227.74	-0.0001409599917995439	-0.00011566038339664226	-5.9369668666336236e-05	1.2829100838017802e-05	8.159032313320758e-05	0.00012848948423465996	0.00014095999179954415	0.00011566038339664248	5.936966866633625e-05	-1.2829100838017744e-05	-8.159032313320759e-05	-0.00012848948423466015
228.34	-7.717136692665892e-05	-9.826138310751709e-05	-9.302234103755093e-05	-6.285803780852058e-05	-1.5850974110892015e-05	3.54033452989965e-05	7.717136692665892e-05	9.8261383107517e-05	9.302234103755108e-05	6.285803780852072e-05	1.5850974110892046e-05	-3.540334529899674e-05
228.94	-0.0003407255223315167	-0.00034569108093672674	-0.00025802899357429905	-0.00010122824575982258	8.269652875721772e-05	0.00024446283517690407	0.0003407255223315168	0.0003456910809367267	0.00025802899357429894	0.0001012282457598226	-8.269652875721771e-05	-0.00024446283517690445
